,urunKod,urunAdı,listeFiyatı,kdvOran,marka,kategori,menşei,created_id
1621,1622,PEYMAN DORLEO BENEKLİ LEBLEBİ 140 GR ,5.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1622,1623,PEYMAN DORLEO DORLEO ORIENT MIX 130 G ,10.16,0.08,Peyman,Çerez,Türkiye,2020-01-01
1623,1624,PEYMAN DORLEO FINDIK İÇİ 170 GR ,14.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1624,1625,PEYMAN DORLEO FINDIK İÇİ 370 GR ,30.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1625,1626,PEYMAN DORLEO KABAK ÇEKIRDEĞI 80 G ,3.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1626,1627,PEYMAN DORLEO KABAK ÇEKİRDEĞİ 138 GR ,5.25,0.08,Peyman,Çerez,Türkiye,2020-01-01
1627,1628,PEYMAN DORLEO KABAK ÇEKİRDEĞİ 260 GR ,10.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1628,1629,PEYMAN DORLEO KAJU FISTIĞI 120 GR ,15.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1629,1630,PEYMAN DORLEO KAJU FISTIĞI 60 GR ,7.5,0.08,Peyman,Çerez,Türkiye,2020-01-01
1630,1631,PEYMAN DORLEO KIZARTILMIŞ YER FISTIĞI 170 GR ,4.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1631,1632,PEYMAN DORLEO KLASIK MIX 70 G ,3.5,0.08,Peyman,Çerez,Türkiye,2020-01-01
1632,1633,PEYMAN DORLEO KLASİK MIX 180 GR ,7.65,0.08,Peyman,Çerez,Türkiye,2020-01-01
1633,1634,PEYMAN DORLEO KOKTEYL MIX 180 GR ,7.65,0.08,Peyman,Çerez,Türkiye,2020-01-01
1634,1635,PEYMAN DORLEO KOKTEYL MIX 350 GR ,17.45,0.08,Peyman,Çerez,Türkiye,2020-01-01
1635,1636,PEYMAN DORLEO NATURA MIX 135 GR ,8.29,0.08,Peyman,Çerez,Türkiye,2020-01-01
1636,1637,PEYMAN DORLEO ORİENT MİX 65 G ,5.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1637,1638,PEYMAN DORLEO SARI LEBLEBİ 150 GR ,5.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1638,1639,PEYMAN DORLEO İÇ FINDIK 78 G ,6.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1639,1640,PEYMAN DORLEO İÇ TATLI BADEM 170 GR ,15.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1640,1641,PEYMAN DORLEO İÇ TATLI BADEM 82 G ,7.75,0.08,Peyman,Çerez,Türkiye,2020-01-01
1641,1642,PEYMAN DORLEO İÇ YER FISTIĞI 175 GR ,5.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1642,1643,PEYMAN DORLEO İÇ YER FISTIĞI 350 GR ,10.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1643,1644,PEYMAN DORLEO İÇ YER FISTIĞI 70 G ,2.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1644,1645,PEYMAN NUTZZ ACCILI KIZARTILMIŞ YER FISTIĞI 100 GR ,3.5,0.08,Peyman,Çerez,Türkiye,2020-01-01
1645,1646,PEYMAN NUTZZ BARBEKÜ MISIR ÇEREZİ 100 GR ,2.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1646,1647,PEYMAN NUTZZ TACCOLU KIZARTILMIŞ YER FISTIĞI 100 GR ,3.5,0.08,Peyman,Çerez,Türkiye,2020-01-01
1647,1648,PEYMAN NUTZZ TACCOLU YER FISTIĞI 50 GR ,2.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1648,1649,PEYMAN NUTZZ TUZZLU KIZARTILMIŞ YER FISTIĞI 100 GR ,3.5,0.08,Peyman,Çerez,Türkiye,2020-01-01
1649,1650,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ DAHA TUZLU 125 GR ,3.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1650,1651,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ DAHA TUZLU 250 GR ,6.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1651,1652,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ DAHA TUZLU 40 GR ,1.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1652,1653,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ DAHA TUZLU 80 GR ,2.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1653,1654,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ KLASİK 125 GR ,3.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1654,1655,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ KLASİK 250 GR ,6.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1655,1656,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ KLASİK 45 GR ,1.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1656,1657,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ KLASİK 80 GR ,2.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1657,1658,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ TACO AROMALI 125 GR ,3.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1658,1659,PEYMAN ÇİTLİYO AYÇEKİRDEĞİ TUZSUZ 125 GR ,3.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1659,1660,PEYMAN İÇ TATLI BADEM 400 G ,14.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1660,1661,PEYMAN ŞEFFAF FINDIK 200 G ,9.95,0.08,Peyman,Çerez,Türkiye,2020-01-01
1661,1662,PEYMAN ŞEFFAF İÇ TATLI BADEM 350 G ,15.0,0.08,Peyman,Çerez,Türkiye,2020-01-01
1662,1663,TADIM  SOSLU FISTIK 200 GR ,6.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1663,1664,TADIM ACI SOSLU YER FISTIK 200 G ,6.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1664,1665,TADIM ANTEP FISTIĞI 90 GR ,8.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1665,1666,TADIM AYÇEKİRDEĞİ 100 G ,2.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1666,1667,TADIM BADEM İÇİ 200 GR ,16.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1667,1668,TADIM BADEM İÇİ 90 GR ,8.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1668,1669,TADIM BALLI YER FISTIĞI 200 GR ,6.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1669,1670,TADIM BALLI YER FISTIĞI 75 G ,2.25,0.08,Tadım,Çerez,Türkiye,2020-01-01
1670,1671,TADIM BARBEKÜ SOSLU MISIR 200 GR ,4.25,0.08,Tadım,Çerez,Türkiye,2020-01-01
1671,1672,TADIM BEYAZ LEBLEBİ 200 GR ,6.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1672,1673,TADIM BOL TUZLU AY ÇEKİRDEK 45 GR ,1.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1673,1674,TADIM BOL TUZLU AY ÇEKİRDEĞİ 200 GR ,4.25,0.08,Tadım,Çerez,Türkiye,2020-01-01
1674,1675,TADIM BOL TUZLU AYÇEKİRDEĞİ 100 G ,2.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1675,1676,TADIM CEVİZ İÇİ 150 GR ,16.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1676,1677,TADIM CEVİZ İÇİ 75 G ,8.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1677,1678,TADIM FAVORİ YER FISTIĞI 200 GR ,5.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1678,1679,TADIM FINDIK İÇİ 200 GR ,15.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1679,1680,TADIM FINDIK İÇİ 90 GR ,7.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1680,1681,TADIM KABAK ÇEKİRDEĞİ 180 GR ,6.75,0.08,Tadım,Çerez,Türkiye,2020-01-01
1681,1682,TADIM KABAK ÇEKİRDEĞİ 80 G ,3.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1682,1683,TADIM KABUKLU YER FISTIĞI 250 G ,6.75,0.08,Tadım,Çerez,Türkiye,2020-01-01
1683,1684,TADIM KAJU 140 GR ,14.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1684,1685,TADIM KARIŞIK KURUYEMİŞ FESTİVAL 180 G ,13.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1685,1686,TADIM KARIŞIK KURUYEMİŞ KARNAVAL 180 GR ,19.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1686,1687,TADIM KARIŞIK KURUYEMİŞ KLASİK 200 GR ,10.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1687,1688,TADIM KARIŞIK KURUYEMİŞ SPORTİF 75 G ,5.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1688,1689,TADIM KLASİK AY ÇEKİRDEK 45 GR ,1.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1689,1690,TADIM KLASİK AY ÇEKİRDEĞİ 200 GR ,4.25,0.08,Tadım,Çerez,Türkiye,2020-01-01
1690,1691,TADIM KLASİK AY ÇEKİRDEĞİ 400 GR ,8.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1691,1692,TADIM KOKTEYL KARIŞIK KURUYEMİŞ 200 GR ,10.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1692,1693,TADIM TUZLU SARI LEBLEBİ 200 GR ,7.75,0.08,Tadım,Çerez,Türkiye,2020-01-01
1693,1694,TADIM YER FISTIĞI 200 GR ,5.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1694,1695,TADIM YER FISTIĞI 90 GR ,2.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1695,1696,TADIM ÇİFTE KAVRULMUŞ SARI LEBLEBİ 200 GR ,7.75,0.08,Tadım,Çerez,Türkiye,2020-01-01
1696,1697,TADIM ÇİĞ BADEM 200 G ,16.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1697,1698,TADIM ÇİĞ BADEM 90 G ,8.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1698,1699,TADIM ÇİĞ FINDIK İÇİ 200 G ,15.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1699,1700,TADIM ÇİĞ FINDIK İÇİ 90 G ,7.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1700,1701,TADIM ÇİĞ KARIŞIK KURUYEMİŞ NATUREL 180 G ,13.0,0.08,Tadım,Çerez,Türkiye,2020-01-01
1701,1702,YER FISTIĞI ARAŞİT KG ,9.5,0.08,Tadım,Çerez,Türkiye,2020-01-01
1702,1703,ALBENİ BÜYÜK BOY 60 G ,1.25,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1703,1704,BIGJOY LCARNITINE+PROTEIN BAR LİMON CHEESECAKE 35 G ,6.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1704,1705,BIGJOY PROTEIN BAR B.ÇIKO. VE PORTAKAL ARO. 65 G ,9.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1705,1706,BIGJOY PROTEIN BAR KURABIYE VE KREMA AROMALI 65 G ,9.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1706,1707,BIGJOY PROTEIN BAR TIRAMISU AROMALI 65 G ,9.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1707,1708,BIGJOY VANİLYA ÇİKOLATALI PROTEİN BAR 65 GR ,9.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1708,1709,BOOMBASTIC MARSHMALLOW ÇİK. KEK BAR 40 G ,1.0,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1709,1710,BOOMBASTIC PİRİNÇ PATLAKLI GOFRET 32 G ,1.0,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1710,1711,BOOMBASTIC YERFISTIKLI BAR 45 G ,1.0,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1711,1712,BOUNTY 58 GR ,1.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1712,1713,CORNY KREMA DOLGULU TAHIL BAR 35 G ,7.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1713,1714,CORNY SÜTLÜ TAHILLI BAR TEKLİ 40 G ,3.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1714,1715,ETI CANGA BITTER 50 G ,1.25,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1715,1716,ETI CANGA BITTER MINI BAR 140 G ,3.95,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1716,1717,ETI CANGA SÜTLÜ MINI BAR 140 G ,3.95,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1717,1718,ETİ CANGA 50 GR ,1.25,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1718,1719,ETİ MAXIMUS 40 GR ,0.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1719,1720,ETİ WANTED BAR ÇİKOLATA KAPLAMALI 26 GR ,0.5,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1720,1721,ETİ WANTED BUMBA 38 G ,0.7,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1721,1722,ETİ WANTED BUMBA MİNİ BAR 126 G ,3.95,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1722,1723,ETİ WANTED SÜTLÜ MİNİ BAR 126 G ,3.95,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1723,1724,ETİ ZAGA TUZLU MISIRLI ÇİKOLATA 37 G ,1.5,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1724,1725,FELLAS CHIA VE YABAN MERSİNLİ MEYVE BARI 40 G ,7.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1725,1726,FELLAS ESPRESSOLU GİNKGO BİLOBALI MEYVE BARI 45 G ,8.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1726,1727,FELLAS KAKAOLU VE GOJİBERİLİ PROTEİN BAR 55 G ,8.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1727,1728,FELLAS KAKAOLU VE MACA TOZLU ENERJİ BAR 45 G ,7.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1728,1729,FELLAS KARIŞIK TOHUMLU ZENCEFİLLİ MEYVE BARI 45 G ,8.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1729,1730,FELLAS PROTEIN BAR DARK CHOCO&COCONUT 45 G ,7.95,0.08,Fellas,Atıştırmalık,Türkiye,2020-01-01
1730,1731,GRANOLA BERRY BAR 40 G ,5.9,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1731,1732,GRANOLA CHOCO BAR 40 G ,5.9,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1732,1733,KINDER BUENO WHITE 43 GR ,2.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1733,1734,KOSKA FINDIKLI CEZERYE 40 G ,1.65,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1734,1735,KURME CHIA BAR 30 G ,2.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1735,1736,KURME COCONUT BAR 30 G ,2.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1736,1737,KURME GOJIBERI BAR 30 G ,2.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1737,1738,KURME PORTAKAL BAR 30 G ,2.75,0.08,Eti,Atıştırmalık,Türkiye,2020-01-01
1738,1739,M LİFE GRANOLA BAR - BALLI VE BADEMLI 35 G ,1.65,0.08,MLife,Atıştırmalık,Türkiye,2020-01-01
1739,1740,M LİFE GRANOLA BAR - ELMALI VE TARÇINLI 35 G ,1.65,0.08,MLife,Atıştırmalık,Türkiye,2020-01-01
1740,1741,M LİFE MÜSLİ BAR-FINDIK P.IBITTER ÇIKOLATA 30 G ,1.65,0.08,MLife,Atıştırmalık,Türkiye,2020-01-01
1741,1742,M LİFE MÜSLİ BAR-PORTAKAL P.BITTER ÇIKOLA 30 G ,1.65,0.08,MLife,Atıştırmalık,Türkiye,2020-01-01
1742,1743,MARS BAR ÇİKOLATALI 51 GR ,1.75,0.08,Mars,Atıştırmalık,Türkiye,2020-01-01
1743,1744,MİLKA LİLA PAUSE ÇİLEKLİ 34 GR ,2.25,0.08,Milka,Atıştırmalık,İsviçre,2020-01-01
1744,1745,NESTLE CRUNCH PATT 33 GR ,1.0,0.08,Nestle,Atıştırmalık,İsviçre,2020-01-01
1745,1746,"NESTLE KIT KAT 4 FINGER TABLET 41,5 GR ",2.5,0.08,Nestle,Atıştırmalık,İsviçre,2020-01-01
1746,1747,NESTLE KIT KAT CHUNKY 42 GR ,1.0,0.08,Nestle,Atıştırmalık,İsviçre,2020-01-01
1747,1748,"NESTLE NESFIT BİTTER ÇİKOLATA BAR 23,5 GR ",2.0,0.08,Nestle,Atıştırmalık,İsviçre,2020-01-01
1748,1749,"NESTLE NESFIT ÇİLEKLİ BAR 23,5 GR ",2.0,0.08,Nestle,Atıştırmalık,İsviçre,2020-01-01
1749,1750,PERNIGOTTI CREMINO FINDIK KREMALI BİTTER ÇİKOLATA 40 GR ,4.75,0.08,Pernigotti,Atıştırmalık,İtalya,2020-01-01
1750,1751,PERNIGOTTI CREMINO FINDIK KREMALI SÜTLÜ ÇİKOLATA 40 GR ,4.75,0.08,Pernigotti,Atıştırmalık,İtalya,2020-01-01
1751,1752,PERNIGOTTI GIANDUIOTTO SÜTLÜ ÇİKOLATA 40 GR ,4.75,0.08,Pernigotti,Atıştırmalık,İtalya,2020-01-01
1752,1753,PERNIGOTTI NOCCIOLATO FINDIKLI SÜTLÜ ÇİKOLATA 40 GR ,4.75,0.08,Pernigotti,Atıştırmalık,İtalya,2020-01-01
1753,1754,"SARAY 100 KALORİ SÜTLÜ ÇİKOLATA KAPLI, KARAMELALI VE NUGALI BAR 147 GR ",3.0,0.08,Saray,Atıştırmalık,Türkiye,2020-01-01
1754,1755,"SARAY 100 KALORİ SÜTLÜ ÇİKOLATA KAPLI, YER FISTIKLI, KARAMELALI VE NUGALI BAR 153 GR ",3.0,0.08,Saray,Atıştırmalık,Türkiye,2020-01-01
1755,1756,SARAY POWERNUT 50 G ,1.0,0.08,Saray,Atıştırmalık,Türkiye,2020-01-01
1756,1757,SCHOGETTEN FINDIKLI ÇİKOLATA 33 GR ,2.75,0.08,Schogetten,Atıştırmalık,Almanya,2020-01-01
1757,1758,SCHOGETTEN SÜTLÜ ÇİKOLATA 33 GR ,2.75,0.08,Schogetten,Atıştırmalık,Almanya,2020-01-01
1758,1759,SCHOGETTEN ÇİLEKLİ YOĞURTLU ÇİKOLATA 33 GR ,2.75,0.08,Schogetten,Atıştırmalık,Almanya,2020-01-01
1759,1760,SNICKERS 5Lİ PAKET 250 GR ,8.0,0.08,Snickers,Atıştırmalık,Amerika,2020-01-01
1760,1761,SNICKERS BAR ÇİKOLATA 50 GR ,1.75,0.08,Snickers,Atıştırmalık,Amerika,2020-01-01
1761,1762,SNICKERS MINIS BAR ÇİKOLATA 206 GR ,6.0,0.08,Snickers,Atıştırmalık,Amerika,2020-01-01
1762,1763,ŞÖLEN NUTYMAX ANTEP FISTIKLI 46 GR ,1.85,0.08,Şölen,Atıştırmalık,Türkiye,2020-01-01
1763,1764,ŞÖLEN NUTYMAX SÜTLÜ 46 GR ,1.5,0.08,Şölen,Atıştırmalık,Türkiye,2020-01-01
1764,1765,TADELLE BEYAZ ÇİKOLATA KAPLI FINDIK DOLGULU ÇİKOLATA 30 GR ,1.95,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1765,1766,TADELLE BİTTER ÇİKOLATA KAPLI FINDIK DOLGULU ÇİKOLATA 30 GR ,1.95,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1766,1767,TADELLE FINDIK DOLGULU SÜTLÜ ÇİKOLATA 30 GR ,1.95,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1767,1768,TADELLE FINDIKLI SÜTLÜ ÇİKOLATA ASETAT KUTU 400 GR ,19.95,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1768,1769,TADELLE MAXINUT GOFRETLİ FINDIKLI BAR 32 GR ,1.5,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1769,1770,TADELLE SÜTLÜ ÇİKOLATA  52 GR ,3.25,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1770,1771,TADELLE SÜTLÜ ÇİKOLATA 3'LÜ PAKET 3X30 GR ,5.6,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1771,1772,TADELLE ŞEKERSİZ SÜTLÜ ÇİKOLATA 20 GR ,1.65,0.08,Tadelle,Atıştırmalık,Türkiye,2020-01-01
1772,1773,TORKU T- BAR 32 G ,1.0,0.08,Torku,Atıştırmalık,Türkiye,2020-01-01
1773,1774,TORKU ÇOKOFEST FRAMBUAZLI ÇİKOLATA 40 GR ,0.95,0.08,Torku,Atıştırmalık,Türkiye,2020-01-01
1774,1775,TORKU ÇOKOFEST KARAMELLİ ÇİKOLATA 40 GR ,0.75,0.08,Torku,Atıştırmalık,Türkiye,2020-01-01
1775,1776,TWIX 5'Lİ PAKET 250 GR ,8.0,0.08,Twix,Atıştırmalık,Amerika,2020-01-01
1776,1777,TWIX 50 GR ,1.75,0.08,Twix,Atıştırmalık,Amerika,2020-01-01
1777,1778,TWIX MINIS 206 GR ,6.0,0.08,Twix,Atıştırmalık,Amerika,2020-01-01
1778,1779,UNIQ2GO CHOCO DARK PROTEİN BAR 50 GR ,6.95,0.08,Uniq2go,Atıştırmalık,Amerika,2020-01-01
1779,1780,UNIQ2GO CHOCO LIGHT PROTEİN BAR 50 GR ,6.95,0.08,Uniq2go,Atıştırmalık,Amerika,2020-01-01
1780,1781,UNIQ2GO POWER PROTEİN BAR 50 GR ,6.95,0.08,Uniq2go,Atıştırmalık,Amerika,2020-01-01
1781,1782,ÜLKER ALBENİ 40 GR ,0.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1782,1783,ÜLKER ALBENİ 5'Lİ PAKET 200 GR ,3.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1783,1784,ÜLKER COCO STAR 28 GR ,0.75,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1784,1785,ÜLKER COCO STAR HİNDİSTAN CEVİZLİ BAR ÇİKOLATA 5'Lİ 180 GR ,3.5,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1785,1786,ÜLKER LAVİVA DOLGULU VE BİSKÜVİLİ ÇİKOLATA 35 GR ,1.0,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1786,1787,ÜLKER METRO 36 GR ,0.7,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1787,1788,ÜLKER METRO 5'Lİ 200 GR ,3.5,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1788,1789,ÜLKER METRO BÜYÜK BOY 60 GR ,1.0,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1789,1790,ÜLKER METRO YER FISTIK 32 G ,0.75,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1790,1791,ÜLKER PİKO PİRİNÇ PATLAKLI 27 G ,0.5,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1791,1792,ZÜBER ANTEP FISTIKLI ÇİKOLATALI MEYVE BAR 40 GR ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1792,1793,ZÜBER CHIA HINDISTAN CEVIZI ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1793,1794,ZÜBER ELMALI TARÇINLI MEYVE BAR 40 GR ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1794,1795,ZÜBER VANİLYALI ÇİKOLATALI MEYVE BAR 40 GR ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1795,1796,ZÜBER YER FISTIKLI ÇIKOLATALI ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1796,1797,ZÜBER ÇİLEKLİ ÇİKOLATALI MEYVE BAR 40 GR ,2.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1797,1798,AFTER EIGHT CLASSIC 200 GR ,11.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1798,1799,AFTER EIGHT SELECTION FINEST MINT 122 GR ,19.95,0.08,Zuber,Atıştırmalık,Türkiye,2020-01-01
1799,1800,ALBENİ TANE TANE 67 GR ,2.45,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1800,1801,BIND 3 LÜ MEYVELİ 40 G ,5.25,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1801,1802,BIND 3 MANTAR ÇİKOLATA 50 G ,5.25,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1802,1803,BIND BOOK OF LOVE MINI 90 G ,12.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1803,1804,BIND CHOCOCUPS KUTU 126 G ,15.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1804,1805,BIND GENTLEMEN 54 G ,5.25,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1805,1806,BIND KALP ŞEKİLLİ ÇİKOLATA 120 GR ,9.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1806,1807,BIND KIRMIZI MINI ÇANTA KUTU 45 ,4.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1807,1808,BIND MEYVELİ KUTU 125 G ,14.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1808,1809,BIND RAINBOW 800 G ,19.9,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1809,1810,BIND RAİNBOW 45 G ,2.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1810,1811,BIND YUMURTA 140 G ,14.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1811,1812,BUSE SÜTLÜ-BITTER MADLEN ÇİKOLATA 240 G ,10.9,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1812,1813,BUTİK MİNİBON KARIŞIK ŞEKER KG ,12.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1813,1814,BİND GENTLEMEN 120 G ,12.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1814,1815,BİND MADLEN 300 G ,14.9,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1815,1816,BİND RAINBALLS 150 G ,6.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1816,1817,BİND RAINBOW 150 G ,6.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1817,1818,CADBURY FINDIKLI ÇİKOLATA 90 G ,4.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1818,1819,CADBURY SÜTLÜ ÇIKOLATA 90 G ,4.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1819,1820,CHOCODANS 125 GR ,4.95,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1820,1821,DIAMOND FINDIKLI SPESİAL ÇİKOLATA 300 GR ,17.45,0.08,Ülker,Atıştırmalık,Türkiye,2020-01-01
1821,1822,ELIT BEYOĞLU ÇİKOLATASI FINDIKLI 27 G ,2.0,0.08,Elit,Atıştırmalık,Türkiye,2020-01-01
